"ptp","break_idx","time_spent_msec","time_spent_mins"
"sub_012",11,3223.4999999404,0.0537249999990066
"sub_013",1,65970.8000000119,1.09951333333353
"sub_013",2,9846.40000003576,0.164106666667263
"sub_013",3,49362.8000000119,0.822713333333532
"sub_013",4,3512.39999997616,0.0585399999996026
"sub_013",5,47927.1000000238,0.798785000000397
"sub_013",6,4062.90000003576,0.067715000000596
"sub_013",7,37466.7999999523,0.624446666665872
"sub_013",8,3160.89999997616,0.0526816666662693
"sub_013",9,28090.5000000596,0.468175000000993
"sub_013",10,5033,0.0838833333333333
"sub_013",11,3827.39999997616,0.0637899999996026
"sub_014",1,129853.900000006,2.16423166666677
"sub_014",2,11432.400000006,0.190540000000099
"sub_014",3,146819.299999982,2.44698833333304
"sub_014",4,22592.099999994,0.376534999999901
"sub_014",5,249174.099999994,4.15290166666657
"sub_014",6,6812.80000004172,0.113546666667362
"sub_014",7,194945.399999976,3.2490899999996
"sub_014",8,5450.5,0.0908416666666667
"sub_014",9,53676.599999994,0.894609999999901
"sub_014",10,2663.70000001788,0.044395000000298
"sub_014",11,4787.30000001192,0.079788333333532
"sub_015",1,85738.3999999762,1.42897333333294
"sub_015",2,12561.8999999762,0.209364999999603
"sub_015",3,38465.9000000358,0.641098333333929
"sub_015",4,2655.5,0.0442583333333333
"sub_015",5,43987,0.733116666666667
"sub_015",6,3188.80000001192,0.0531466666668653
"sub_015",7,21480.8000000119,0.358013333333532
"sub_015",8,2940.19999998808,0.0490033333331347
"sub_015",9,35557.3000000119,0.592621666666865
"sub_015",10,2767.79999995232,0.0461299999992053
"sub_015",11,4231.39999997616,0.070523333332936
"sub_016",1,89892.4000000004,1.49820666666667
"sub_016",2,24713.8999999994,0.411898333333324
"sub_016",3,35887.9000000004,0.598131666666673
"sub_016",4,2768.69999999925,0.0461449999999876
"sub_016",5,106487.5,1.77479166666667
"sub_016",6,1798.39999999944,0.029973333333324
"sub_016",7,46660.9000000004,0.777681666666673
"sub_016",8,1948.59999999963,0.0324766666666605
"sub_016",9,42882.7000000002,0.71471166666667
"sub_016",10,1339.5,0.022325
"sub_016",11,1913.5999999987,0.0318933333333116
"sub_017",1,78714.2999999523,1.31190499999921
"sub_017",2,7996.5,0.133275
"sub_017",3,29960.6000000238,0.499343333333731
"sub_017",4,2022.5,0.0337083333333333
"sub_017",5,50429.0000001192,0.84048333333532
"sub_017",6,5392.80000007153,0.0898800000011921
"sub_017",7,45637.2999999523,0.760621666665872
"sub_017",8,2444.30000007153,0.0407383333345254
"sub_017",9,55991.0999999046,0.933184999998411
"sub_017",10,2468.29999995232,0.0411383333325386
"sub_017",11,3097.89999997616,0.0516316666662693
"sub_018",1,71134.2000000477,1.18557000000079
"sub_018",2,259598.600000024,4.32664333333373
"sub_018",3,36190.2999999523,0.603171666665872
"sub_018",4,7600.39999997616,0.126673333332936
"sub_018",5,2124647.00000006,35.4107833333343
"sub_018",6,14116.8000000119,0.235280000000199
"sub_018",7,35965.2999999523,0.599421666665872
"sub_018",8,16545.5,0.275758333333333
"sub_018",9,32689.8000000119,0.544830000000199
"sub_018",10,17605.8000000119,0.293430000000199
"sub_018",11,2977.20000004768,0.0496200000007947
"sub_019",1,101824.5,1.697075
"sub_019",2,11556,0.1926
"sub_019",3,77617.3999999762,1.29362333333294
"sub_019",4,6713.80000007153,0.111896666667859
"sub_019",5,37940.7999999523,0.632346666665872
"sub_019",6,5270.69999992847,0.0878449999988079
"sub_019",7,79237.0999999046,1.32061833333174
"sub_019",8,4209.5,0.0701583333333333
"sub_019",9,60191.7999999523,1.00319666666587
"sub_019",10,4235.99999988079,0.0705999999980132
"sub_019",11,3578.30000007153,0.0596383333345254
"sub_020",1,59892.400000006,0.998206666666766
"sub_020",2,7867.89999997616,0.131131666666269
"sub_020",3,29554.1999999881,0.492569999999801
"sub_020",4,2527,0.0421166666666667
"sub_020",5,41867.7999999821,0.697796666666369
"sub_020",6,3165.10000002384,0.052751666667064
"sub_020",7,32205.1999999881,0.536753333333135
"sub_020",8,17355.6000000238,0.289260000000397
"sub_020",9,42366.400000006,0.706106666666766
"sub_020",10,1268.69999998808,0.0211449999998013
"sub_020",11,40620.900000006,0.677015000000099
"sub_021",1,114625.900000002,1.9104316666667
"sub_021",2,110151.599999998,1.83585999999996
"sub_021",3,112669.199999999,1.87781999999999
"sub_021",4,332493.700000003,5.54156166666672
"sub_021",5,69049.8999999985,1.15083166666664
"sub_021",6,60643.3000000007,1.01072166666668
"sub_021",7,69408.8000000007,1.15681333333335
"sub_021",8,226494.399999999,3.77490666666664
"sub_021",9,56649.200000003,0.944153333333383
"sub_021",10,37223.1999999993,0.620386666666654
"sub_021",11,3759.19999999925,0.0626533333333209
"sub_022",1,253234.300000012,4.22057166666687
"sub_022",2,60143.9000000358,1.00239833333393
"sub_022",3,55676.5,0.927941666666667
"sub_022",4,6027.79999995232,0.100463333332539
"sub_022",5,85278.8999999762,1.4213149999996
"sub_022",6,12950.9999999404,0.215849999999007
"sub_022",7,124550.699999988,2.0758449999998
"sub_022",8,8551.09999996424,0.142518333332737
"sub_022",9,69013.6999999881,1.15022833333313
"sub_022",10,258784.599999964,4.31307666666607
"sub_022",11,5488.40000003576,0.0914733333339294
"sub_023",1,72411.9000000209,1.20686500000035
"sub_023",2,7375.5,0.122925
"sub_023",3,27890.700000003,0.46484500000005
"sub_023",4,4017.40000000596,0.066956666666766
"sub_023",5,31757.3999999911,0.529289999999851
"sub_023",6,2137.5,0.035625
"sub_023",7,30854.6999999881,0.514244999999801
"sub_023",8,2164.90000000596,0.036081666666766
"sub_023",9,18772.7999999821,0.312879999999702
"sub_023",10,2065.59999999404,0.0344266666665673
"sub_023",11,3146.20000000298,0.0524366666667163
"sub_024",1,38915.3999996185,0.648589999993642
"sub_024",2,47102.2000002861,0.785036666671435
"sub_024",3,75565.1000003815,1.25941833333969
"sub_024",4,14549.8999996185,0.242498333326976
"sub_024",5,47060.8000001907,0.784346666669846
"sub_024",6,41601.5,0.693358333333333
"sub_024",7,72890.7999997139,1.2148466666619
"sub_024",8,36609.9000000954,0.610165000001589
"sub_024",9,44444.9000000954,0.740748333334923
"sub_024",10,3672.59999990463,0.0612099999984105
"sub_024",11,4430.60000038147,0.0738433333396912
"sub_025",1,162235.1,2.70391833333333
"sub_025",2,36869,0.614483333333333
"sub_025",3,45035,0.750583333333333
"sub_025",4,2704.90000000037,0.0450816666666729
"sub_025",5,55344.5,0.922408333333333
"sub_025",6,2152.59999999963,0.0358766666666605
"sub_025",7,48150.6999999993,0.802511666666654
"sub_025",8,75993.5,1.26655833333333
"sub_025",9,69057.4000000004,1.15095666666667
"sub_025",10,2119.39999999851,0.0353233333333085
"sub_025",11,3266.40000000037,0.0544400000000062
"sub_026",1,195867.599999994,3.2644599999999
"sub_026",2,5530.20000000298,0.0921700000000497
"sub_026",3,138221.5,2.30369166666667
"sub_026",4,3593.59999999404,0.059893333333234
"sub_026",5,88663.700000003,1.47772833333338
"sub_026",6,7602.79999999702,0.126713333333284
"sub_026",7,92695.900000006,1.54493166666677
"sub_026",8,2574.69999998808,0.042911666666468
"sub_026",9,82974.6999999881,1.38291166666647
"sub_026",10,2998.19999998808,0.0499699999998013
"sub_026",11,9437.90000000596,0.157298333333433
"sub_027",1,93770.4000000022,1.56284000000004
"sub_027",2,8878.19999999925,0.147969999999988
"sub_027",3,39084.5,0.651408333333333
"sub_027",4,3045.19999999925,0.0507533333333209
"sub_027",5,53968.6000000015,0.899476666666691
"sub_027",6,2631.5,0.0438583333333333
"sub_027",7,26910.8000000007,0.448513333333346
"sub_027",8,2573.5,0.0428916666666667
"sub_027",9,57545.9000000004,0.959098333333339
"sub_027",10,2868.09999999963,0.0478016666666605
"sub_027",11,4328.90000000037,0.0721483333333395
"sub_028",1,71665.2000000179,1.1944200000003
"sub_028",2,6623.80000001192,0.110396666666865
"sub_028",3,37185.3999999762,0.619756666666269
"sub_028",4,2080.40000000596,0.0346733333334327
"sub_028",5,37284.0000000298,0.621400000000497
"sub_028",6,10003.4999999702,0.166724999999503
"sub_028",7,26141.2000000179,0.435686666666965
"sub_028",8,1375.09999999404,0.022918333333234
"sub_028",9,40112.400000006,0.668540000000099
"sub_028",10,9254.79999998212,0.154246666666369
"sub_028",11,2789.89999997616,0.046498333332936
"sub_029",1,48891.9000000358,0.814865000000596
"sub_029",2,6300.30000001192,0.105005000000199
"sub_029",3,24670.6000000238,0.411176666667064
"sub_029",4,7340.10000002384,0.122335000000397
"sub_029",5,46853.5,0.780891666666667
"sub_029",6,31810.1000000238,0.530168333333731
"sub_029",7,27380.5,0.456341666666667
"sub_029",8,632895.199999988,10.5482533333331
"sub_029",9,29119.0000000596,0.48531666666766
"sub_029",10,3429.69999998808,0.057161666666468
"sub_029",11,4434.10000002384,0.073901666667064
"sub_030",1,45497.6000000015,0.758293333333358
"sub_030",2,6032,0.100533333333333
"sub_030",3,21051.6999999993,0.350861666666654
"sub_030",4,2876.19999999925,0.0479366666666543
"sub_030",5,28751.5,0.479191666666667
"sub_030",6,2153.80000000075,0.0358966666666791
"sub_030",7,32613.3000000007,0.543555000000012
"sub_030",8,1999.80000000075,0.0333300000000124
"sub_030",9,33644.8999999985,0.560748333333308
"sub_030",10,2738.69999999553,0.0456449999999255
"sub_030",11,1829,0.0304833333333333
"sub_031",1,136766,2.27943333333333
"sub_031",2,8630.70000004768,0.143845000000795
"sub_031",3,52324.6000001431,0.872076666669051
"sub_031",4,8066.20000004768,0.134436666667461
"sub_031",5,163805.300000072,2.73008833333453
"sub_031",6,3139.60000014305,0.0523266666690509
"sub_031",7,314969.400000095,5.24949000000159
"sub_031",8,33067,0.551116666666667
"sub_031",9,109990.600000024,1.83317666666706
"sub_031",10,3564.39999997616,0.0594066666662693
"sub_031",11,3825.39999997616,0.0637566666662693
"sub_032",1,119044.700000048,1.98407833333413
"sub_032",2,41724.6999999285,0.695411666665475
"sub_032",3,115869.600000024,1.9311600000004
"sub_032",4,19227,0.32045
"sub_032",5,50427.1999999285,0.840453333332141
"sub_032",6,53115.3999998569,0.885256666664282
"sub_032",7,52461,0.87435
"sub_032",8,81789.9999998808,1.36316666666468
"sub_032",9,128151.899999857,2.13586499999762
"sub_032",10,129825.800000072,2.16376333333453
"sub_032",11,4389.80000007153,0.0731633333345254
"sub_033",1,47020.8000011444,0.783680000019073
"sub_033",2,60300.6999998093,1.00501166666349
"sub_033",3,74189.3000001907,1.23648833333651
"sub_033",4,99148.5,1.652475
"sub_033",5,51151.3000001907,0.852521666669846
"sub_033",6,74649.3000001907,1.24415500000318
"sub_033",7,47515.3999996185,0.791923333326976
"sub_033",8,63618,1.0603
"sub_033",9,40157.1000003815,0.669285000006358
"sub_033",10,10453.8999996185,0.174231666660309
"sub_033",11,6094.80000019073,0.101580000003179
"sub_034",1,101803.400000006,1.69672333333343
"sub_034",2,109258.499999985,1.82097499999975
"sub_034",3,67440.299999997,1.12400499999995
"sub_034",4,14542.3000000119,0.242371666666865
"sub_034",5,107928.500000015,1.79880833333358
"sub_034",6,6069.30000001192,0.101155000000199
"sub_034",7,52694.6999999881,0.878244999999801
"sub_034",8,2785.39999999106,0.0464233333331843
"sub_034",9,54155.700000003,0.90259500000005
"sub_034",10,2607.09999999404,0.0434516666665673
"sub_034",11,3333.29999999702,0.0555549999999503
"sub_035",1,181916,3.03193333333333
"sub_035",2,11511,0.19185
"sub_035",3,150460,2.50766666666667
"sub_035",4,19283,0.321383333333333
"sub_035",5,80165,1.33608333333333
"sub_035",6,9404,0.156733333333333
"sub_035",7,152410,2.54016666666667
"sub_035",8,19563,0.32605
"sub_035",9,107368,1.78946666666667
"sub_035",10,11882,0.198033333333333
"sub_035",11,4367,0.0727833333333333
"sub_036",1,96127.0999999046,1.60211833333174
"sub_036",2,10276.5,0.171275
"sub_036",3,58816.1000000238,0.980268333333731
"sub_036",4,5379.09999990463,0.0896516666650772
"sub_036",5,36095.2000000477,0.601586666667461
"sub_036",6,2312.60000002384,0.0385433333337307
"sub_036",7,58945.8999999762,0.982431666666269
"sub_036",8,1514.39999997616,0.0252399999996026
"sub_036",9,61017.5,1.01695833333333
"sub_036",10,2021,0.0336833333333333
"sub_036",11,3543.19999992847,0.0590533333321412
"sub_037",1,64190.6999999955,1.06984499999993
"sub_037",2,11696.3999999985,0.194939999999975
"sub_037",3,62927.799999997,1.04879666666662
"sub_037",4,29954.1999999955,0.499236666666592
"sub_037",5,53679.1999999955,0.894653333333259
"sub_037",6,3135.69999999553,0.0522616666665922
"sub_037",7,43949.6000000015,0.732493333333358
"sub_037",8,6308.69999999553,0.105144999999925
"sub_037",9,66451.3999999985,1.10752333333331
"sub_037",10,71849.3999999985,1.19748999999998
"sub_037",11,4567.5,0.076125
"sub_038",1,52582.099999994,0.876368333333234
"sub_038",2,6189.69999998808,0.103161666666468
"sub_038",3,123835.399999976,2.06392333333294
"sub_038",4,3263.60000002384,0.0543933333337307
"sub_038",5,69543.8999999762,1.1590649999996
"sub_038",6,1313.69999998808,0.0218949999998013
"sub_038",7,52499.6999999881,0.874994999999801
"sub_038",8,2272.20000001788,0.037870000000298
"sub_038",9,53160.5,0.886008333333333
"sub_038",10,2204.29999998212,0.0367383333330353
"sub_038",11,2132.79999998212,0.0355466666663686
"sub_039",1,51125.3000001907,0.852088333336512
"sub_039",2,4811.20000004768,0.0801866666674614
"sub_039",3,26762.7999999523,0.446046666665872
"sub_039",4,44134.1999998093,0.735569999996821
"sub_039",5,39298.5,0.654975
"sub_039",6,1323.09999990463,0.0220516666650772
"sub_039",7,115294.600000143,1.92157666666905
"sub_039",8,1611.59999990463,0.0268599999984105
"sub_039",9,42737.2999999523,0.712288333332539
"sub_039",10,3053.39999985695,0.0508899999976158
"sub_039",11,113475.000000238,1.89125000000397
"sub_040",1,59279.0999999046,0.98798499999841
"sub_040",2,105712.799999714,1.76187999999523
"sub_040",3,68576.5,1.14294166666667
"sub_040",4,63193.3000001907,1.05322166666985
"sub_040",5,52163.6999998093,0.869394999996821
"sub_040",6,180813.200000286,3.0135533333381
"sub_040",7,42901.0000004768,0.715016666674614
"sub_040",8,3908.19999933243,0.0651366666555405
"sub_040",9,41784.6000003815,0.696410000006358
"sub_040",10,199842.400000095,3.33070666666826
"sub_040",11,2896.90000009537,0.0482816666682561
"sub_041",1,181548.7,3.02581166666667
"sub_041",2,11597.5,0.193291666666667
"sub_041",3,47317.1999999997,0.788619999999995
"sub_041",4,16295.7999999998,0.271596666666664
"sub_041",5,80848.7000000002,1.34747833333334
"sub_041",6,5147.89999999991,0.0857983333333318
"sub_041",7,103479.1,1.72465166666667
"sub_041",8,3975.69999999972,0.066261666666662
"sub_041",9,103086.6,1.71810999999999
"sub_041",10,3367.40000000037,0.0561233333333395
"sub_041",11,3752.90000000037,0.0625483333333395
"sub_042",1,87544.5,1.459075
"sub_042",2,143174.900000006,2.38624833333343
"sub_042",3,44499.7999999821,0.741663333333035
"sub_042",4,316273.300000012,5.27122166666687
"sub_042",5,44133,0.73555
"sub_042",6,2106,0.0351
"sub_042",7,38261.400000006,0.637690000000099
"sub_042",8,2165.69999995828,0.0360949999993046
"sub_042",9,42321.400000006,0.705356666666766
"sub_042",10,2383.19999998808,0.0397199999998013
"sub_042",11,2923.5000000298,0.0487250000004967
"sub_043",1,74926,1.24876666666667
"sub_043",2,12971.1000000015,0.216185000000025
"sub_043",3,46156.200000003,0.76927000000005
"sub_043",4,3374.30000000075,0.0562383333333457
"sub_043",5,38203.4000000022,0.636723333333371
"sub_043",6,2849.69999999925,0.0474949999999876
"sub_043",7,24178.1000000015,0.402968333333358
"sub_043",8,3444.29999999702,0.0574049999999503
"sub_043",9,98160.6000000015,1.63601000000002
"sub_043",10,55649,0.927483333333333
"sub_043",11,3032.59999999776,0.0505433333332961
"sub_044",1,74126.1999999955,1.23543666666659
"sub_044",2,5589.20000000298,0.093153333333383
"sub_044",3,56355.5,0.939258333333333
"sub_044",4,52063.700000003,0.867728333333383
"sub_044",5,45224.8999999985,0.753748333333309
"sub_044",6,21122.3000000045,0.352038333333408
"sub_044",7,37546.299999997,0.625771666666617
"sub_044",8,5392.00000000745,0.0898666666667908
"sub_044",9,58353.3000000045,0.972555000000075
"sub_044",10,2192.79999999702,0.036546666666617
"sub_044",11,4218.99999999255,0.0703166666665425
"sub_045",1,38485.0999999978,0.641418333333296
"sub_045",2,8540.30000000075,0.142338333333346
"sub_045",3,51050.3000000007,0.850838333333346
"sub_045",4,31429.1000000015,0.523818333333358
"sub_045",5,40933.6999999993,0.682228333333321
"sub_045",6,111503.699999999,1.85839499999999
"sub_045",7,66775.8000000007,1.11293000000001
"sub_045",8,6945.89999999851,0.115764999999975
"sub_045",9,35459.8999999985,0.590998333333309
"sub_045",10,4100.90000000224,0.0683483333333706
"sub_045",11,4310.69999999925,0.0718449999999876
"sub_046",1,89718.6999999285,1.49531166666547
"sub_046",2,71462.9000000954,1.19104833333492
"sub_046",3,48510.8999999762,0.808514999999603
"sub_046",4,2538.89999985695,0.0423149999976158
"sub_046",5,46961.6000000238,0.782693333333731
"sub_046",6,1951.60000002384,0.032526666667064
"sub_046",7,42928.0000001192,0.715466666668654
"sub_046",8,2185.60000002384,0.036426666667064
"sub_046",9,22156.1999999285,0.369269999998808
"sub_046",10,2279.79999995232,0.0379966666658719
"sub_046",11,4492.29999995232,0.0748716666658719
"sub_047",1,27328.299999997,0.455471666666617
"sub_047",2,5389.69999998808,0.0898283333331347
"sub_047",3,80440.3999999911,1.34067333333318
"sub_047",4,6960.39999999106,0.116006666666518
"sub_047",5,47144.6999999881,0.785744999999801
"sub_047",6,3046.5,0.050775
"sub_047",7,42038.8999999911,0.700648333333184
"sub_047",8,30343.099999994,0.505718333333234
"sub_047",9,52150.8000000119,0.869180000000199
"sub_047",10,550906.300000012,9.18177166666687
"sub_047",11,17771.3999999911,0.296189999999851
"sub_048",1,75409.4000000004,1.25682333333334
"sub_048",2,15800.4000000004,0.263340000000006
"sub_048",3,101492.1,1.69153499999999
"sub_048",4,2829.20000000019,0.0471533333333364
"sub_048",5,31867.2000000011,0.531120000000019
"sub_048",6,7586.90000000037,0.12644833333334
"sub_048",7,46966.7000000002,0.782778333333336
"sub_048",8,187873.200000001,3.13122000000002
"sub_048",9,44969.7999999998,0.749496666666664
"sub_048",10,115177.300000001,1.91962166666668
"sub_048",11,6533,0.108883333333333
"sub_049",1,106293.100000009,1.77155166666682
"sub_049",2,23383.9999999851,0.389733333333085
"sub_049",3,48055.200000003,0.80092000000005
"sub_049",4,24540.700000003,0.409011666666716
"sub_049",5,61945.2000000179,1.0324200000003
"sub_049",6,32360.400000006,0.539340000000099
"sub_049",7,79887.8000000119,1.33146333333353
"sub_049",8,57984.3999999911,0.966406666666518
"sub_049",9,42514.200000003,0.70857000000005
"sub_049",10,24185.900000006,0.403098333333433
"sub_049",11,4217.20000000298,0.0702866666667163
"sub_050",1,81663.700000003,1.36106166666672
"sub_050",2,29247.8000000007,0.487463333333346
"sub_050",3,50373.799999997,0.839563333333284
"sub_050",4,55233.0999999978,0.920551666666629
"sub_050",5,63895.3999999985,1.06492333333331
"sub_050",6,1895.09999999776,0.0315849999999627
"sub_050",7,81961.3000000007,1.36602166666668
"sub_050",8,3688,0.0614666666666667
"sub_050",9,48090.8999999985,0.801514999999975
"sub_050",10,44181,0.73635
"sub_050",11,1595.19999999925,0.0265866666666543
"sub_051",1,71349.6000000015,1.18916000000002
"sub_051",2,5697.20000001043,0.0949533333335072
"sub_051",3,43081.1000000015,0.718018333333358
"sub_051",4,2496.10000000149,0.0416016666666915
"sub_051",5,38296.3999999985,0.638273333333309
"sub_051",6,3570.39999999851,0.0595066666666418
"sub_051",7,40935.1999999955,0.682253333333259
"sub_051",8,2256.89999999851,0.0376149999999752
"sub_051",9,24665.5,0.411091666666667
"sub_051",10,4674.29999999702,0.0779049999999503
"sub_051",11,2678.20000000298,0.0446366666667163
"sub_052",1,146930.400000334,2.44884000000556
"sub_052",2,22752.7000002861,0.379211666671435
"sub_052",3,101048.700000048,1.68414500000079
"sub_052",4,19694.7999999523,0.328246666665872
"sub_052",5,132256.200000048,2.20427000000079
"sub_052",6,26560.0999999046,0.442668333331744
"sub_052",7,66573.5999999046,1.10955999999841
"sub_052",8,2831.40000009537,0.0471900000015895
"sub_052",9,86620.3999998569,1.44367333333095
"sub_052",10,44847.5,0.747458333333333
"sub_052",11,4234.29999995232,0.0705716666658719
"sub_053",1,105468,1.7578
"sub_053",2,15628,0.260466666666667
"sub_053",3,77517,1.29195
"sub_053",4,5830,0.0971666666666667
"sub_053",5,80062,1.33436666666667
"sub_053",6,3463,0.0577166666666667
"sub_053",7,67050,1.1175
"sub_053",8,6356,0.105933333333333
"sub_053",9,48440,0.807333333333333
"sub_053",10,4680,0.078
"sub_053",11,4457,0.0742833333333333
"sub_054",1,147350.700000003,2.45584500000005
"sub_054",2,46710.900000006,0.778515000000099
"sub_054",3,104272.200000003,1.73787000000005
"sub_054",4,8258,0.137633333333333
"sub_054",5,69650.900000006,1.16084833333343
"sub_054",6,2909.9999999851,0.0484999999997516
"sub_054",7,102156.599999994,1.7026099999999
"sub_054",8,2429.5000000149,0.040491666666915
"sub_054",9,87874.900000006,1.46458166666677
"sub_054",10,2412.39999999106,0.0402066666665177
"sub_054",11,3453.69999998808,0.057561666666468
"sub_055",1,142992,2.3832
"sub_055",2,7018,0.116966666666667
"sub_055",3,59188,0.986466666666667
"sub_055",4,4045,0.0674166666666667
"sub_055",5,43626,0.7271
"sub_055",6,3306,0.0551
"sub_055",7,37667,0.627783333333333
"sub_055",8,3071,0.0511833333333333
"sub_055",9,200686,3.34476666666667
"sub_055",10,119770,1.99616666666667
